Season,State,Area(hec),Production(Ton),Fertilizer,Pesticide,Yield(Ton/hector)
1,25,52616,140196,5283863.04,10994.08,2.664512696
2,25,751300,1521800,123857776,241929,2.025555703
2,40,76186,105787,10871302.52,9951.62,1.388535951
2,16,1567500,3016600,223488075,414225,1.92446571
1,10,236904,992095,36425828.8,76916.4,4.187751157
3,56,829557,3798058,139484710.3,297936.09,4.578417155
2,11,2818000,10542000,471071360,926940,3.740951029
0,23,33646,78965,156249.5,3223.9,2.346935743
2,31,244000,645600,34393000,76400,2.645901639
1,59,29947,75449,1520799.12,882.51,2.519417638
3,43,15688,43162,755988.48,7588.08,2.75127486
2,63,201860,491660,25935045,55651,2.435648469
1,25,54751,161497,7404031.76,14257.87,2.94966302
3,2,3130820,6280410,500819004,1074787,2.005995234
0,34,283859,575294,31251632.89,47448.98,2.026689307
3,2,3222020,8052660,548414155.2,1177147.4,2.499258229
1,0,395518,1025571,65934171.68,140341.66,2.592981862
1,42,224744,702645,32383695.36,76402.72,3.126423842
3,34,4010973,10410533,599854728.4,1228401.63,2.595513109
1,16,41400,82900,2393782,5178,2.002415459
2,11,3046000,12638000,464799500,1060100,4.149047932
2,11,3046000,12638000,462799500,1054100,4.149047932
1,25,54751,161497,6404031.76,11257.87,2.94966302
2,42,1096198,2678951,113339493.7,286973.46,2.443856858
0,2,150654,126012,22237558.08,40715.82,0.836433151
3,43,16213,43642,279314.31,1622.49,2.691790538
0,2,678000,563000,106622580,144720,0.830383481
2,10,1442841,3554113,217115383.3,492994.35,2.463274193
1,23,9791,39910,825863.28,3943.89,4.076192422
2,24,3810112,5073721,388126738.6,987629.12,1.331646156
1,34,1474338,4468400,155471491.9,395071.26,3.030783986
3,2,1204133,2621003,182533382.3,415446.55,2.176672344
2,49,250044,492732,24089766.96,43509.24,1.970581178
2,25,655600,1045200,80726676,135232,1.594264796
2,49,115481,114116,8409522.8,24489.49,0.988179874
0,2,139909,143816,16120662.64,31169.97,1.027925294
2,4,62372,95115,1162353.6,3087.88,1.524963124
0,4,18510,22904,1820722.4,8151.3,1.237385197
2,48,7303,10799,1278463.6,3882.13,1.478707381
3,42,51782,106072,3116061.6,9016.78,2.048433819
1,34,1401233,4520656,177951466.4,305271.26,3.226198641
0,2,188422.33,162674,23951930.08,7958.0097,0.863347778
4,4,56460,107740,1770683.2,3143.4,1.908253631
0,34,425002,740688,36990197.6,108250.58,1.742787093
2,20,259805,523203,32657987,35568.8,2.013829603
3,0,1773211,2865843,251640101.4,153588.99,1.616188372
2,59,5842029,13241518,879912697.8,1921869.57,2.266595732
1,42,255223,869134,39754956.96,75223.59,3.40539058
3,42,51782,106072,4116061.6,12016.78,2.048433819
2,43,33638,78705,2811579.52,2972.58,2.339764552
1,25,3900,10700,2617137,7986,2.743589744
3,9,2653346,7076168,397124576.8,813537.26,2.666884756
2,25,741042,1584355,114017942.2,235543.86,2.138009721
2,56,1634921,5097447,244807674.2,533523.93,3.117855236
2,16,1424765,2668600,221315001.6,532410.7,1.873010637
1,16,37400,72500,304880,1154,1.938502674
2,56,2426073,6500545,243774835.5,618778.98,2.679451525
1,0,393619,1080072,64939054.88,126894.27,2.743952909
1,10,339990,1463054,52396682.4,107796.3,4.303226565
1,59,2829,6741,2711074.23,8264.46,2.382820785
1,42,343122,1035706,45080170.88,18880.98,3.018477393
3,58,174714,346022,16261743.2,47667.06,1.980505283
2,49,250625,391529,24598831.25,61668.75,1.562210474
0,9,534477,477325,55905238.18,106240.17,0.8930693
2,16,1457100,2466400,151642023,384417,1.692677236
2,48,6821,19008,2937151.78,10840.43,2.786688169
2,16,1339000,2330000,125432630,409090,1.740104556
1,59,23984,62203,1616787.2,1435.04,2.59352068
3,63,4800,13400,264400,1320,2.791666667
3,42,11266,31038,64951.84,1831.58,2.75501509
3,22,147295,471608,22299389.2,45499.15,3.201792322
1,34,1376387,4257111,144117767.6,274041.27,3.092960773
0,9,556827,949371,81333737.75,182889.45,1.704965815
3,2,942310,1292796,138100348,280116.1,1.371943416
3,42,48096,118479,4260572.16,6871.68,2.463385729
2,48,5973,17260,3084637.75,9909.45,2.889670182
2,40,71810,114896,6647582,10133.5,1.6
2,59,5965657,14396168,912236935.3,2081979.95,2.413173939
3,53,11306,24163,382789.76,4982.46,2.137183796
3,63,5460,15440,2114388,7089,2.827838828
2,23,105402,149742,8413717.6,24566.58,1.42067513
2,40,80579,137418,5229533.27,11950.54,1.705382296
3,34,4051084,9393991,382516122.3,1009771,2.318883291
1,22,71877,231509,8015150.25,16156.95,3.220905157
1,42,103711,307524,13377004.01,25224.63,2.965201377
1,25,23900,83800,365622,264,3.506276151
2,11,2975000,11823000,466782250,972750,3.974117647
3,56,1406000,5133000,183560400,212960,3.650782361
3,53,8382,24736,1788884.82,6736.86,2.95108566
0,2,797000,743000,79585610,200190,0.932245922
2,59,5902577,11082993,751818108.7,1292566.94,1.877653269
2,43,40500,96281,2298265,4935,2.377308642
2,49,273582,663755,40072750.08,94961.16,2.426164733
1,9,60399,128812,8374132.24,16347.63,2.132684316
1,16,25100,50500,1535933,5474,2.011952191
1,53,4515,16626,2267667,7419.75,3.682392027
3,53,10324,23489,2270523.52,8593.08,2.275184037
1,0,400402,1191244,59039290.88,140152.76,2.975120004
1,25,52616,140196,6283863.04,13994.08,2.664512696
1,2,381810,912040,39521495.3,100088.7,2.388727377
3,56,1221899,4328458,203692520.5,400226.67,3.542402441
1,42,343122,1035706,47080170.88,24880.98,3.018477393
1,16,20600,47700,2209892,502,2.315533981
3,43,16213,43642,1279314.31,4622.49,2.691790538
3,43,17330,54665,284676.6,1840.8,3.154356607
0,58,63981,161477,7658571.76,15113.73,2.523827386
2,49,131000,220000,17075750,36850,1.679389313
2,43,33728,90072,1806970.24,6568,2.670540797
1,59,25659,79891,2407189.84,3493.83,3.11356639
2,16,1488200,2098200,159231588,306522,1.409891144
0,2,797000,743000,81585610,206190,0.932245922
0,34,283859,575294,31251632.89,47448.98,2.026689307
1,34,1369892,4506848,225552760.1,322774.08,3.289929425
2,56,2526108,6376990,301930871.4,527482.68,2.524432843
2,24,3928815,4707499,556977697.6,338593.35,1.198198184
3,23,13624,63050,790187.2,4231.6,4.627862595
2,10,2204046,7225373,229915402,583092.42,3.278231489
2,56,2848794,7056175,298342507.2,757174.38,2.476898997
0,0,539665,557764,46978913.05,122312.9,1.033537472
1,42,324525,990578,40291635,42924,3.052393498
3,34,3639538,7202760,354293445.5,937279.88,1.979031405
2,24,3939826,6300825,654999651.5,1285142.58,1.59926479
1,20,14703,55577,746765.25,3853.95,3.779976875
2,20,259805,523203,30657987,29568.8,2.013829603
2,49,118601,132690,8643060.17,21836.26,1.118793265
2,25,751300,1521800,122857776,238929,2.025555703
3,43,16213,43642,1279314.31,4622.49,2.691790538
2,24,3828992,5567644,373993628.2,903958.08,1.454075642
3,2,3255000,5398000,537688050,772200,1.658371736
2,4,49713,88397,4276040.69,10422.51,1.778146561
2,48,5884,16837,1070857.56,4058.28,2.861488783
1,2,206730,441540,17294684.1,44749.8,2.135829343
2,24,4052587,8793273,619058957.8,1412405.45,2.16979253
2,59,5837445,12434053,914790939.9,1905356.85,2.130050562
0,0,144766,209122,20481045.2,41668.1,1.444551898
3,34,4010973,10410533,599854728.4,1228401.63,2.595513109
0,2,854570,464250,81893136.9,216188.2,0.543255672
3,63,1330,3150,4779073.7,14680.8,2.368421053
0,4,22633,25671,729757.83,5889.09,1.134228781
2,25,664000,1028700,66814320,169640,1.549246988
2,17,1675513,1302615,176525078.4,336857.73,0.777442491
1,23,11546,48132,459763.6,4152.64,4.168716439
2,25,583500,472600,54282195,142710,0.809940017
3,34,4086404,9974734,441721009.4,855144.84,2.440956401
3,42,52005,106335,1894669.15,7478.7,2.04470724
3,23,62892,117116,8446990.12,9094.08,1.862176429
2,49,250625,391529,23598831.25,58668.75,1.562210474
1,59,29947,75449,520799.12,2117.49,2.519417638
0,2,188422.33,162674,24951930.08,10958.0097,0.863347778
2,4,51859,68637,6417911.36,1667.31,1.323531113
0,23,32570,41908,2658812.8,3068.7,1.286705557
0,4,22633,25671,2729757.83,11889.09,1.134228781
2,25,583500,472600,52282195,136710,0.809940017
0,9,533233,503448,60945301.36,102978.93,0.944142617
0,34,288129,605612,29552429.68,45507.09,2.101877978
3,34,3963495,10996579,605405608.8,1381223.25,2.774465213
0,2,139909,143816,20120662.64,43169.97,1.027925294
2,22,257273,746954,37837932.08,81900.09,2.903351693
2,40,80579,137418,7229533.27,17950.54,1.705382296
0,2,153608.9,105328,14641988.23,26257.869,0.685689436
0,58,79381,192770,10354658.24,4144.29,2.42841486
2,56,1634921,5097447,241807674.2,524523.93,3.117855236
2,17,2794020,5238850,451190044,971907,1.875022369
0,58,70498.28,170262,7710469.29,4919.5872,2.415122752
1,59,3023,6899,703232.09,2214.02,2.28217003
2,63,141000,205000,10930800,31890,1.453900709
1,42,255223,869134,40754956.96,78223.59,3.40539058
3,56,1584140,5861498,225595385.6,139572.6,3.700113626
1,59,7839,18016,4224095.78,13118.64,2.298252328
1,25,84200,267900,12105184,21786,3.181710214
1,53,2015,5831,3662447.2,11335.05,2.893796526
1,22,69975,219022,8049752.25,14091.75,3.130003573
2,24,3937796,6637737,651107293.6,936071.04,1.685647758
1,59,5629,12643,4443854.8,13367.59,2.246047255
1,16,69640,161900,8672330,18374,2.324813326
3,2,1014731.14,1306932,133365134.1,156356.9824,1.287958897
1,59,29947,75449,2520799.12,3882.51,2.519417638
2,24,3939826,6300825,653999651.5,1282142.58,1.59926479
3,0,1880737,3709081,268747689.1,498798.99,1.972142304
2,43,24411,60556,807166.64,5967.93,2.480684937
2,49,124584,152500,8794367.28,22146,1.224073717
3,0,1762324,3213979,271605325.7,290595.08,1.823716297
2,56,2215067,6392717,238980358.8,462164.07,2.886015186
1,16,25100,50500,1535933,5474,2.011952191
2,49,120020,129505,9422303.4,31206.2,1.079028495
2,17,1573535,1766596,259379898.8,371648.4,1.122692536
0,34,425002,740688,36990197.6,108250.58,1.742787093
1,10,236904,992095,35425828.8,73916.4,4.187751157
3,56,1221899,4328458,201692520.5,394226.67,3.542402441
2,44,920307,2854873,135929544.7,294701.31,3.102087673
1,2,224780,793690,31447535,69673,3.530963609
2,45,13000,22230,1140480,7830,1.71
3,56,761911,3402713,116313366,239430.63,4.466024247
2,20,259805,523203,29657987,26568.8,2.013829603
2,40,71810,114896,9647582,19133.5,1.6
2,24,3828992,5567644,372993628.2,900958.08,1.454075642
3,20,3761,11855,2615889.07,8022.14,3.152087211
3,58,88990,254450,11433930.4,23366.7,2.859310035
2,11,2519000,7940000,245877200,721510,3.152044462
3,9,2604752,3023010,309361859.8,537997.92,1.16057498
2,17,1766150,1685799,176376899.5,447199,0.954504997
2,45,11920,21340,202464,2304.8,1.790268456
2,11,2614000,9656000,256733720,621360,3.693955624
0,2,149362.86,77860,16911594.17,28366.2006,0.521280859
1,59,2829,6741,2711074.23,8264.46,2.382820785
2,1,1447000,4516000,232703400,500450,3.120939876
3,63,2530,5990,1576174.4,5165.1,2.367588933
3,53,10920,26585,2186078.8,9379.2,2.43452381
2,22,15382,16267,505039.6,3616.3,1.057534781
0,34,423121,751970,35268425.57,116167.51,1.777198485
2,48,7506,21092,99880.48,1423.74,2.810018652
1,34,1376387,4257111,147117767.6,283041.27,3.092960773
1,2,292610,932910,46258693.6,96265.7,3.188236902
2,16,1473700,2596800,174726104,303477,1.762095406
1,42,324525,990578,40291635,42924,3.052393498
0,0,539665,557764,50978913.05,134312.9,1.033537472
0,0,276486,338015,44316934.72,85240.38,1.222539297
2,56,2921793,7509866,482339035.2,692230.32,2.570293652
3,0,1875601,3297591,309200679.5,603948.33,1.758151654
2,42,1096198,2678951,115339493.7,292973.46,2.443856858
1,42,346510,1057933,51993188.2,52906.7,3.053109578
2,63,155500,261300,17647560,29655,1.680385852
1,2,206730,441540,16294684.1,41749.8,2.135829343
2,43,15169,40864,3556366.27,10297.61,2.693915222
3,2,933073,1366639,131819717.8,242929.71,1.464664608
3,9,2907199,4589705,285754557,691727.76,1.578737816
2,63,173100,345090,22760224,9579,1.993587522
3,53,10920,26585,3186078.8,12379.2,2.43452381
2,43,40500,96281,3298265,7935,2.377308642
0,2,561000,970000,82598800,167910,1.729055258
1,20,13953,44845,803239.68,3697.86,3.214004157
0,34,423121,751970,34268425.57,113167.51,1.777198485
2,11,3046000,12638000,462799500,1054100,4.149047932
2,63,168570,240310,22266577.4,16656.9,1.425579878
0,58,105349,241824,9413510.66,16123.29,2.295456056
0,2,136359.61,89082,8909164.28,22089.9025,0.653287289
2,17,5514025,6663769,583203473.3,1482786.75,1.208512656
2,16,1567500,3016600,223488075,414225,1.92446571
2,63,168570,240310,24266577.4,22656.9,1.425579878
2,49,121468,143893,17927143.76,17649.56,1.184616525
3,63,1330,3150,1779073.7,5680.8,2.368421053
0,22,34235,94357,4880203.6,9666.95,2.756155981
3,63,1330,3150,4779073.7,14680.8,2.368421053
1,25,24600,74300,950032,834,3.020325203
3,34,3999653,10259384,668021870.6,1313885.49,2.56506852
0,9,534477,477325,55905238.18,106240.17,0.8930693
0,31,88370,200290,7730956,22627.3,2.266493154
0,2,139909,143816,16120662.64,31169.97,1.027925294
2,49,259892,500880,37496371.44,35181.64,1.927262093
2,4,59196,114630,3859220.08,8207.04,1.936448409
2,24,3854352,5267537,460213891.8,803413.92,1.366646585
2,45,11040,20070,666598.4,643.2,1.817934783
1,34,1556662,4358011,220664932.5,134099.58,2.799587194
1,42,255223,869134,40754956.96,78223.59,3.40539058
2,43,30632,72221,3088281.52,1351.68,2.357697832
2,44,920307,2854873,136929544.7,297701.31,3.102087673
2,16,1339000,2330000,124432630,406090,1.740104556
1,10,339990,1463054,51396682.4,104796.3,4.303226565
2,42,1075993,2770413,125033080.6,213958.53,2.574750022
2,45,12070,20880,21966.4,2016.9,1.729908865
2,22,243070,547520,20862181.9,54198.2,2.25251985
2,10,1903772,7458657,314919885.4,616244.76,3.917831022
1,16,26178,62200,3121464.32,6947.64,2.37604095
2,4,16804,36471,1346480.36,6454.68,2.170376101
2,25,651400,1193200,60475572,144336,1.831747006
3,2,3130820,6280410,503819004,1083787,2.005995234
2,42,964087,3088937,162591583.1,347712.19,3.204002336
2,20,281464,537876,27493809.76,50107.44,1.910993946
0,58,63232,161083,5535385.6,7601.92,2.547491776
3,22,147295,471608,20299389.2,39499.15,3.201792322
1,25,11800,54700,882894,3050,4.63559322
1,2,268081,506455,24486402.8,71743.49,1.889186477
3,56,1337020,4922944,168750824.2,288144.4,3.682027195
2,10,1725730,7115195,245350727.7,453947.1,4.123005916
1,42,343122,1035706,47080170.88,24880.98,3.018477393
2,10,1442841,3554113,216115383.3,489994.35,2.463274193
2,17,1675513,1302615,176525078.4,336857.73,0.777442491
2,53,3693,13151,3434047.75,10707.45,3.561061468
0,9,549404,798676,78383383.96,145339.08,1.453713479
0,2,154068,131682,20261285.32,35598.36,0.854700522
1,23,9791,39910,174136.72,943.89,4.076192422
3,2,922658.68,974008,84348097.24,221664.67,1.055653646
0,31,88370,200290,4730956,13627.3,2.266493154
3,23,12836,54206,2849713.28,10764.12,4.222966656
1,34,1401841,4541328,135618731,358478.66,3.239545712
1,59,6607,18281,2371211.81,6951.83,2.766913879
3,43,17330,54665,284676.6,1840.8,3.154356607
1,16,37400,72500,695120,1846,1.938502674
2,31,244000,645600,30393000,64400,2.645901639
1,9,116220,166198,7591274.8,9406.2,1.430029255
3,56,585363,2768647,87706879.75,198877.05,4.729795016
3,9,4234443,5722449,415362968.4,1218988.47,1.351405368
3,63,1330,3150,3779073.7,11680.8,2.368421053
2,25,849599,1821136,142927124.2,305351.63,2.14352418
2,24,3939826,6300825,655999651.5,1288142.58,1.59926479
2,48,6405,12063,3345857.35,10334.7,1.883372365
3,4,486,1113,1926633.44,5839.62,2.290123457
2,56,1526425,5342033,260178758,558777.25,3.499702245
0,58,77249,192050,11036939.18,10132.33,2.486116325
1,58,41079,111850,1888948.93,4269.75,2.722802405
2,24,3939826,6300825,654999651.5,1285142.58,1.59926479
0,31,88370,200290,3730956,10627.3,2.266493154
1,0,395518,1025571,66934171.68,143341.66,2.592981862
3,56,1165454,3581740,119689633,302672.58,3.073257289
2,31,122690,257580,15501652,29033.9,2.099437607
3,43,16213,43642,3279314.31,10622.49,2.691790538
0,2,136359.61,89082,9909164.28,25089.9025,0.653287289
2,25,665600,1157300,69111104,130776,1.738731971
1,22,70577,228104,9122305.52,17113.49,3.231987758
1,20,14703,55577,746765.25,3853.95,3.779976875
3,53,8749,25188,622557.44,2675.38,2.878957595
1,16,41400,82900,1393782,2178,2.002415459
1,9,125349,213158,10305511.33,26590.74,1.700516159
0,34,212132,453439,31237246.52,38911.68,2.137532291
2,45,15874,21957,1431648.8,4396.54,1.383205241
1,42,324525,990578,38291635,36924,3.052393498
2,1,1558900,5194600,263756664,564793,3.332221438
1,42,300820,930490,29926026.6,75221.4,3.093178645
2,20,281464,537876,27493809.76,50107.44,1.910993946
3,44,939223,3570445,142935924.8,325728.05,3.801488039
3,43,16213,43642,2279314.31,7622.49,2.691790538
2,1,1211149,3299000,171242753,103003.41,2.72385974
3,9,2593026,6096095,440378145.8,944419.62,2.350957916
3,63,1330,3150,2779073.7,8680.8,2.368421053
1,59,25659,79891,592810.16,5506.17,3.11356639
3,0,1888683,3727039,295241932.5,614265.39,1.97335339
3,63,1680,3330,835074.4,2563.2,1.982142857
1,42,268044,762759,23509747.48,77093.64,2.845648476
2,1,1234094,3574300,204735426.9,401251.02,2.896294772
3,23,3929,13846,2583015.23,7939.17,3.524051922
2,9,126106,243661,9879205.78,23787.56,1.932191965
2,20,275711,528524,35437701.44,12813.99,1.916949269
2,16,1339000,2330000,125432630,409090,1.740104556
2,31,223670,591000,33469198.4,61811.1,2.64228551
3,0,1777257,2759652,170473319.7,450086.82,1.552759111
2,31,165370,389170,18119402.7,27381.4,2.353328899
2,25,658500,1228400,94607470,87945,1.865451784
0,23,32604,37918,2349373.6,783.36,1.162986137
2,25,658500,1228400,100607470,105945,1.865451784
1,16,29500,65800,2900245,1080,2.230508475
1,58,49693,153463,5823665.92,12883.34,3.088221681
3,42,53480,99699,4461912.4,10904.8,1.864229619
2,10,2204046,7225373,231915402,589092.42,3.278231489
2,40,71810,114896,4647582,4133.5,1.6
2,42,1048427,2667359,156102791.6,319012.37,2.544153289
2,20,246539,620027,31815100.16,72684.82,2.514924616
2,49,120020,129505,8422303.4,28206.2,1.079028495
3,9,2736591,4333716,348490036.6,599050.02,1.583618451
1,58,49279,134005,6678653.78,5377.43,2.719312486
1,9,116885,169902,8569277.3,19052.4,1.453582581
1,20,13953,44845,3803239.68,12697.86,3.214004157
2,10,2000212,7374681,313853476.9,654069.96,3.686949683
2,17,1675513,1302615,175525078.4,333857.73,0.777442491
0,23,32679,44736,2173435.09,1189.38,1.368952538
2,4,55880,105713,2707024.4,5528.8,1.89178597
2,49,121570,155993,19193992.7,26176.8,1.283153739
1,10,276272,1234550,42496263.68,101983.36,4.468603405
1,59,18175,40620,1678870.75,8001.5,2.234938102
3,2,1014731.14,1306932,132365134.1,153356.9824,1.287958897
3,42,45326,109309,3835160.8,5051.06,2.411618056
2,4,12123,20697,13751.53,3090.48,1.707250681
2,25,664400,984900,68512772,173388,1.482390126
2,59,5837445,12434053,918790939.9,1917356.85,2.130050562
3,58,148893,335529,12131067.62,19267.53,2.253490762
2,56,1398884,4115558,218897772.4,455631.72,2.942029504
2,48,6821,19008,1937151.78,7840.43,2.786688169
0,0,276486,338015,44316934.72,85240.38,1.222539297
1,9,124874,246807,9252877.62,21715.98,1.97644826
1,25,33140,107509,1233137.4,1063.8,3.244085697
0,2,150654,126012,21237558.08,37715.82,0.836433151
3,0,1646992,2238765,217708732.8,257518.72,1.359305328
1,2,292610,932910,45258693.6,93265.7,3.188236902
3,63,4010,10740,2394650.4,7676.7,2.678304239
2,11,2894000,11107000,435878240,952020,3.837940567
2,31,212680,480240,31328274.8,39043.2,2.258040248
2,16,1516400,2784600,250027328,488412,1.83632287
3,23,13670,63373,94927.5,1215.5,4.635918069
2,45,9070,21610,17356.2,1095.3,2.382579934
2,59,5837445,12434053,919790939.9,1920356.85,2.130050562
2,49,119205,154589,10798910.9,25609.2,1.296833187
2,43,33638,78705,811579.52,8972.58,2.339764552
3,20,3761,11855,1615889.07,5022.14,3.152087211
2,45,9200,21450,825068,3976,2.331521739
2,24,3810112,5073721,386126738.6,981629.12,1.331646156
3,44,297475,850259,43974277.25,89166.75,2.858253635
3,42,43861,144235,1248099.26,8789.19,3.288456716
2,16,1500400,2768600,146509592,354096,1.845241269
1,53,3941,12049,377676.69,1699.47,3.057345851
0,0,398316,398077,45766054.72,77646.36,0.999399974
2,49,262012,615799,38498346.4,79704.2,2.350270217
0,4,20064,23583,1028861.44,621.12,1.175388756
2,42,942025,2611754,141365331.3,320708.75,2.772489053
1,53,4574,13942,7415854.46,22993.72,3.048097945
2,56,3003673,8233806,291870578.4,771954.98,2.741245801
0,9,581128,1010341,83727082.88,179772.24,1.738585991
0,9,534477,477325,53905238.18,100240.17,0.8930693
2,22,255487,491430,23242115.6,68091.23,1.923502957
2,16,1487200,2590400,149887736,380672,1.741796665
3,56,1239053,4224208,120637833,319153.78,3.409223011
3,63,1330,3150,1779073.7,5680.8,2.368421053
0,34,205082,471150,27926365.6,54575.42,2.297373733
0,2,854570,464250,79893136.9,210188.2,0.543255672
3,0,1636050,2574284,173249657,331570.5,1.573475138
1,59,25659,79891,1592810.16,8506.17,3.11356639
3,23,63484,142867,5573387.2,7680.04,2.250441056
1,16,69640,161900,7672330,15374,2.324813326
1,9,124874,246807,8252877.62,18715.98,1.97644826
3,63,4800,13400,1264400,4320,2.791666667
2,56,1634921,5097447,243807674.2,530523.93,3.117855236
3,4,394,872,1939619.5,5862.1,2.21319797
3,43,13614,36579,1850213.26,7507.38,2.686866461
3,23,13624,63050,790187.2,4231.6,4.627862595
3,53,10920,26585,3186078.8,12379.2,2.43452381
0,0,223332,294440,30269240.68,54299.64,1.318395931
3,23,13670,63373,94927.5,1215.5,4.635918069
2,25,741042,1584355,114017942.2,235543.86,2.138009721
2,25,622100,1015900,57463480,168409,1.6330172
3,2,3130820,6280410,499819004,1071787,2.005995234
2,16,1487200,2590400,147887736,374672,1.741796665
1,0,311437,610136,31741084.58,59401.77,1.959099272
2,4,55880,105713,2707024.4,5528.8,1.89178597
3,56,1221899,4328458,199692520.5,388226.67,3.542402441
3,23,13670,63373,905072.5,4215.5,4.635918069
0,9,583274,682933,52218549.58,136818.5,1.170861379
1,2,331000,811000,45346240,23790,2.450151057
0,2,678000,563000,111622580,159720,0.830383481
3,53,10920,26585,4186078.8,15379.2,2.43452381
0,34,393944,683950,35673482.48,93425.44,1.73616047
2,63,155000,220990,14341900,34200,1.425741935
2,17,1881546,3321724,270864581.5,505017.42,1.76542269
0,9,534477,477325,54905238.18,103240.17,0.8930693
2,63,208990,519600,29898178,61146.5,2.486243361
1,16,47541,132050,2711150.2,1639.35,2.77760249
1,42,364244,1131350,41680140.48,70491.24,3.106022337
1,34,1286995,4338142,184957907.6,344488.65,3.3707528
2,1,1211149,3299000,171242753,103003.41,2.72385974
0,0,144766,209122,19481045.2,38668.1,1.444551898
1,0,400402,1191244,62039290.88,149152.76,2.975120004
2,16,1465730,3419021,220623122.5,501005.5,2.332640391
3,9,2842875,4684328,402644840,243858.75,1.647743218
2,49,273582,663755,41072750.08,97961.16,2.426164733
3,22,147295,471608,18299389.2,33499.15,3.201792322
1,53,2015,5831,1662447.2,5335.05,2.893796526
2,49,115481,114116,6409522.8,18489.49,0.988179874
1,59,29947,75449,1520799.12,882.51,2.519417638
2,25,583500,472600,55282195,145710,0.809940017
1,34,1185381,4005685,177659638.3,402883.35,3.379238405
1,59,4292,9411,2593676.36,7927,2.192684063
0,2,157262,87970,21504564.84,17734.54,0.559384975
3,23,62170,114027,6293478,3947.2,1.834116133
2,44,1189264,4135049,188898620.8,404242.4,3.476981562
1,58,21857,59733,378908.56,4410.03,2.732900215
3,43,15980,42773,2345562.2,11164.8,2.676658323
1,0,399132,1189858,56670582.68,104765.64,2.981114017
3,53,13961,30220,3620653.2,10951.31,2.16460139
1,17,34311,94770,2893257.36,3695.07,2.76208796
2,49,249830,422298,23515137.9,58955.8,1.690341432
1,0,294654,653783,28271629.02,70556.58,2.218815967
1,25,79800,242000,9255578,7152,3.032581454
2,56,2426073,6500545,244774835.5,621778.98,2.679451525
3,43,16637,47452,1300863.19,4674.38,2.852196911
1,58,37186,83239,1680670.28,2924.64,2.238449954
2,24,3843825,4586818,412440000.5,795203.25,1.19329522
2,42,1079193,2599170,103624268.4,303965.97,2.408438528
2,42,977005,2641669,151278859.5,313411.65,2.70384389
2,22,252897,640424,32736459.8,37463.52,2.532351115
3,42,40896,102639,4909063.04,8041.92,2.509756455
2,40,80579,137418,5229533.27,11950.54,1.705382296
0,9,533233,503448,60945301.36,102978.93,0.944142617
1,25,54751,161497,5404031.76,8257.87,2.94966302
1,0,395518,1025571,64934171.68,137341.66,2.592981862
1,16,42800,111200,2461088,2124,2.598130841
2,45,15908,23439,311683.96,1704.84,1.473409605
1,20,12654,39797,1189971.84,7861.14,3.145013434
1,25,79800,242000,10255578,10152,3.032581454
2,42,977005,2641669,148278859.5,304411.65,2.70384389
3,42,52005,106335,1105330.85,1521.3,2.04470724
1,34,1390148,4289454,134596849,324635.52,3.08560959
2,4,57067,109205,4402532.89,11266.75,1.913627841
3,23,3929,13846,2583015.23,7939.17,3.524051922
3,0,1777257,2759652,170473319.7,450086.82,1.552759111
2,63,201860,491660,28935045,64651,2.435648469
2,16,1473700,2596800,173726104,300477,1.762095406
2,25,792207,1808275,116405722.8,262272.45,2.282578922
2,48,5973,17260,2084637.75,6909.45,2.889670182
2,43,33638,78705,1811579.52,5972.58,2.339764552
2,45,14740,21190,458965.2,537.6,1.437584803
1,20,13953,44845,196760.32,697.86,3.214004157
2,16,1457100,2466400,151642023,384417,1.692677236
2,20,271671,520831,21889995.58,50201.04,1.917138745
3,58,174714,346022,15261743.2,44667.06,1.980505283
2,25,658500,1228400,93607470,84945,1.865451784
0,2,426080,769480,71183500.8,151649.6,1.805951934
1,16,69640,161900,8672330,18374,2.324813326
0,34,205082,471150,29926365.6,60575.42,2.297373733
2,25,792207,1808275,115405722.8,259272.45,2.282578922
2,59,5897871,15441958,927560810.2,2238190.98,2.618225797
2,25,658500,1228400,98607470,99945,1.865451784
2,24,3777661,2634853,353631166.9,932415.25,0.697482649
3,9,2907199,4589705,284754557,688727.76,1.578737816
2,22,255487,491430,21242115.6,62091.23,1.923502957
2,59,5631949,11938078,933523048.4,1345667.76,2.11970634
3,2,849093,1248966,126179079.3,274200.69,1.470941346
1,2,325000,702000,37974000,65250,2.16
1,0,319480,573189,29622130.4,70675.2,1.794131088
1,16,38000,81100,2852980,2360,2.134210526
0,10,206535,847692,33474451.6,70417.95,4.104350352
2,25,726000,1376300,92848400,104160,1.895730028
2,10,2000212,7374681,313853476.9,654069.96,3.686949683
2,63,155500,261300,16647560,26655,1.680385852
3,34,4001936,9649942,510087246.6,877425.92,2.411318422
2,63,141000,205000,9930800,28890,1.453900709
1,34,1401841,4541328,135618731,358478.66,3.239545712
1,0,408132,1131872,61546229,139846.2,2.773298835
2,63,168570,240310,24266577.4,22656.9,1.425579878
2,17,2057000,3522660,307524720,669810,1.712523092
2,63,141000,205000,6930800,19890,1.453900709
2,1,1353000,4142000,210652230,437490,3.061345159
3,0,1880737,3709081,269747689.1,501798.99,1.972142304
3,58,86751,212607,11082050.8,20892.81,2.450772902
1,58,21857,59733,621091.44,1410.03,2.732900215
0,34,210036,493651,28348101.64,50709.72,2.350316136
